Pardines;1347;19;0;0;1347;1347
Parets del Vallès;8289;67;0;0;8289;65957
Parlavà;1821;19;1692;15;3512;5372
Passanant i Belltall;1286;31;0;0;1286;1346
Pau;32;1;0;0;32;7545
Paüls;519;18;0;0;519;4187
Pedret i Marzà;0;0;0;0;0;2361
Penelles;1284;21;0;0;1284;3288
Perafita;1357;14;0;0;1357;4362
Perafort;3953;17;0;0;3953;15249
Peralada;0;0;0;0;0;18852
Peramola;1910;29;126;2;2036;2527
Piera;150;2;0;0;150;139847
Pineda de Mar;6607;91;17;1;6623;81471
Pinell de Solsonès;376;5;0;0;376;543
Pinós;1701;21;0;0;1701;1955
Pira;667;10;0;0;667;4694
Planoles;731;6;0;0;731;5471
Poboleda;3499;33;0;0;3499;4028
Polinyà;2091;16;228;2;2318;28731
Pont de Molins;50;2;0;0;50;3881
Pontils;1615;17;0;0;1615;5986
Pontons;0;0;0;0;0;8261
Pontós;2104;14;0;0;2104;2104
Ponts;1828;27;0;0;1828;13168
Porqueres;757;9;379;5;1137;31786
Porrera;3850;46;0;0;3850;4342
Portbou;1;1;0;0;1;4579
Pradell de la Teixeta;1789;18;0;0;1789;1789
Prades;2828;37;0;0;2828;8622
Prat de Comte;457;5;0;0;457;1909
Pratdip;731;9;0;0;731;14175
Prats de Lluçanès;3505;32;0;0;3505;10760
Prats i Sansor;2752;11;0;0;2752;11438
Preixana;1226;14;0;0;1226;4166
Preixens;1570;25;0;0;1570;4206
Premià de Dalt;9360;71;2382;18;11741;54669
Premià de Mar;507;5;0;0;507;35115
Prullans;4068;24;0;0;4068;5811
Puigcerdà;8371;77;237;3;8609;37345
Puigdàlber;0;0;0;0;0;4146
Puiggròs;688;8;0;0;688;2432
Puigpelat;13734;62;0;0;13734;14212
Puig-reig;6594;62;362;10;6956;18960
Puigverd d'Agramunt;388;8;0;0;388;2581
Puigverd de Lleida;5480;28;578;4;6058;10406
Pujalt;776;10;757;16;1533;2824
Quart;560;3;0;0;560;21509
Queralbs;1176;14;0;0;1176;2914
Querol;1426;8;47;1;1473;53793
Rabós;0;0;0;0;0;2531
Rajadell;2578;26;0;0;2578;5226
Rasquera;650;13;0;0;650;5331
Regencós;1224;9;0;0;1224;3772
Rellinars;5055;23;0;0;5055;18602
Renau;288;2;0;0;288;1029
Reus;14959;263;0;0;14959;216365
Rialp;2155;18;413;5;2568;4046
Riba-roja d'Ebre;1832;20;0;0;1832;9559
Ribera d'Ondara;5383;52;20;2;5403;7051
Ribera d'Urgellet;5768;43;473;4;6242;7544
Ribes de Freser;3169;41;279;2;3448;7357
Riells i Viabrea;7233;36;0;0;7233;54299
Riner;2482;18;0;0;2482;2901
Ripoll;3796;36;0;0;3796;32662
Ripollet;3846;53;1085;9;4931;49183
Riudarenes;1434;9;0;0;1434;36509
Riudaura;2260;11;0;0;2260;2523
Riudecanyes;3248;22;0;0;3248;12871
Riu de Cerdanya;1107;9;0;0;1107;1946
